gross,genres,month
326308,Drama,9
326308,Thriller,9
240425,Biography,7
240425,Drama,7
240425,History,7
228830,Crime,2
228830,Documentary,2
228830,War,2
223615,Comedy,1
223615,Horror,1
124720,Drama,9
124720,Romance,9
99147,Drama,9
65069140,Horror,8
65069140,Thriller,8
65087,Crime,8
65087,Thriller,8
65087,War,8
16066,Mystery,10
16066,Romance,10
16066,Thriller,10
37440,Comedy,1
37440,Drama,1
37440,Music,1
617228,Comedy,12
617228,Drama,12
617228,Romance,12
617228,War,12
274385,Comedy,9
274385,Drama,9
24475416,Drama,8
47277326,Horror,9
1247453,Comedy,7
1247453,Drama,7
1729969,Drama,1
1729969,Thriller,1
1705139,Fantasy,4
1705139,Horror,4
1705139,Mystery,4
1705139,Thriller,4
238774,Comedy,2
238774,Drama,2
8025872,Comedy,8
8025872,Horror,8
778565,Crime,5
778565,Drama,5
1340891,Drama,5
1340891,Romance,5
513836,Comedy,5
513836,Drama,5
513836,Romance,5
434417,Drama,5
728,Crime,5
728,Crime,9
728,Drama,5
728,Drama,9
81200000,Comedy,3
52700832,Comedy,1
52700832,Drama,1
52700832,Romance,1
13060843,Drama,12
3798532,Crime,8
3798532,Drama,8
3798532,Romance,8
3798532,Thriller,8
3609278,Drama,5
1687311,Drama,8
1687311,Musical,8
10429707,Comedy,4
727883,Drama,1
727883,Sci-Fi,1
727883,Thriller,1
1391770,Adventure,3
1391770,Comedy,3
1391770,Western,3
713413,Crime,4
713413,Drama,4
713413,Mystery,4
410241,Comedy,6
410241,Crime,6
410241,Drama,6
278821,Comedy,9
278821,Drama,9
211667,Crime,7
211667,Drama,7
706622,Biography,6
706622,Drama,6
706622,Music,6
706622,Romance,6
92191,Comedy,12
92191,Drama,12
92191,Sport,12
49413,Action,9
49413,Crime,9
49413,Thriller,9
199652,Action,4
199652,Adventure,4
199652,Western,4
181655,Crime,8
181655,Drama,8
108229,Drama,11
108229,Horror,11
108229,Mystery,11
108229,Thriller,11
112000000,Drama,11
8691,Action,9
8691,Adventure,9
26345,Action,8
26345,Crime,8
26345,Drama,8
6940281,Crime,9
6940281,Thriller,9
188870,Action,1
188870,Crime,1
188870,Drama,1
188870,Thriller,1
20772796,Drama,9
20772796,Family,9
199228,Comedy,12
199228,Drama,12
34964818,Adventure,9
34964818,Adventure,9
34964818,Adventure,9
34964818,Family,9
34964818,Family,9
34964818,Family,9
34964818,Fantasy,9
34964818,Fantasy,9
34964818,Fantasy,9
2542264,Comedy,5
2542264,Drama,5
1487477,Fantasy,6
1487477,Thriller,6
62549000,Crime,9
62549000,Drama,9
62549000,Romance,9
62549000,Thriller,9
105500000,Comedy,11
101055,Horror,9
44566004,Drama,8
39200000,Comedy,3
39200000,Romance,3
36000000,Drama,1
36000000,Family,1
36000000,Romance,1
65007045,Action,12
65007045,Action,12
65007045,Adventure,12
65007045,Adventure,12
65007045,Drama,12
65007045,Drama,12
31252964,Drama,11
31252964,Romance,11
131175,Drama,4
131175,Horror,4
31968347,Drama,9
31968347,Romance,9
35385560,Mystery,1
35385560,Thriller,1
20803237,Comedy,1
20803237,Drama,1
13008928,Horror,11
13008928,Sci-Fi,11
13008928,Thriller,11
10941801,Comedy,4
10941801,Documentary,4
10941801,Drama,4
10941801,Fantasy,4
10941801,Mystery,4
10941801,Sci-Fi,4
15152879,Drama,2
15152879,Horror,2
15152879,Thriller,2
25359200,Drama,1
10515579,Comedy,7
10515579,Crime,7
10515579,Mystery,7
180011740,Action,7
180011740,Action,7
180011740,Adventure,7
180011740,Adventure,7
180011740,Sci-Fi,7
180011740,Sci-Fi,7
180011740,Thriller,7
180011740,Thriller,7
10097096,Comedy,11
9821335,Comedy,3
8243880,Crime,1
8243880,Drama,1
8243880,Fantasy,1
8243880,Romance,1
7825820,Crime,1
7825820,Mystery,1
7825820,Thriller,1
7557877,Comedy,2
7557877,Crime,2
14637490,Horror,10
14637490,Horror,10
14637490,Mystery,10
14637490,Mystery,10
14637490,Thriller,10
14637490,Thriller,10
7159147,Drama,5
7159147,Mystery,5
7159147,Thriller,5
17314483,Comedy,4
17314483,Fantasy,4
6525762,Comedy,10
6525762,Drama,10
6525762,Romance,10
4613815,Comedy,11
4613815,Crime,11
4301331,Comedy,9
4301331,Fantasy,9
4046737,Comedy,1
4046737,Drama,1
4046737,Romance,1
3713002,Documentary,4
3468572,Drama,12
2892582,Comedy,8
2800000,Comedy,8
2426851,Comedy,4
2426851,Crime,4
2426851,Romance,4
2426851,Thriller,4
1325073,Comedy,1
1325073,Drama,1
864959,Adventure,1
864959,Fantasy,1
2601847,Documentary,9
2601847,Music,9
800000,Adventure,3
800000,Fantasy,3
1429260,Drama,1
1429260,Romance,1
562059,Drama,6
562059,Thriller,6
399793,Drama,4
371897,Drama,8
302204,Comedy,8
302204,Crime,8
302204,Romance,8
354704,Crime,12
354704,Drama,12
354704,Horror,12
354704,Thriller,12
265107,Comedy,1
265107,Horror,1
265107,Mystery,1
185577,Comedy,10
100412,Drama,10
58214,Crime,9
58214,Drama,9
58214,Thriller,9
75078,Comedy,12
64359,Comedy,6
64359,Romance,6
317125,Drama,1
317125,Romance,1
146402,Comedy,9
146402,Drama,9
18469,Drama,9
18469,Horror,9
18469,Sci-Fi,9
12836,Biography,6
12836,Drama,6
20262,Drama,2
4063,Drama,9
4063,Mystery,9
4063,Romance,9
4063,Thriller,9
198655278,Drama,12
198655278,History,12
198655278,Romance,12
198655278,War,12
143653,Biography,7
143653,Drama,7
14873,Adventure,3
14873,War,3
14873,Western,3
8000000,Biography,5
8000000,Comedy,5
8000000,Musical,5
8000000,Romance,5
8000000,Western,5
304137,Comedy,1
304137,Crime,1
304137,Drama,1
37606,Comedy,9
37606,Crime,9
37606,Drama,9
2956000,Adventure,5
2956000,Comedy,5
2956000,Musical,5
2956000,Romance,5
19959,Drama,9
2706659,Comedy,10
2706659,Drama,10
61094903,Action,2
61094903,Action,2
61094903,Mystery,2
61094903,Mystery,2
61094903,Thriller,2
61094903,Thriller,2
45857453,Comedy,8
45857453,Comedy,8
45857453,Drama,8
45857453,Drama,8
45857453,Music,8
45857453,Music,8
83400000,Comedy,7
27900000,Comedy,4
27900000,Drama,4
27900000,Crime,5
27900000,Drama,5
27900000,Thriller,5
14000000,Comedy,5
14000000,Fantasy,5
14000000,Horror,5
14000000,Thriller,5
25138292,Horror,1
25138292,Mystery,1
10305534,Comedy,5
9449219,Comedy,8
9449219,Drama,8
9449219,Romance,8
6390032,Biography,1
6390032,Drama,1
20167424,Drama,8
20167424,Mystery,8
20167424,Thriller,8
5923044,Comedy,3
5923044,Fantasy,3
5923044,Horror,3
5923044,Thriller,3
3293258,Action,6
3293258,Adventure,6
3293258,Comedy,6
3293258,Musical,6
886410,Drama,10
886410,History,10
252652,Comedy,10
252652,Drama,10
252652,Fantasy,10
252652,Horror,10
220234,Comedy,6
220234,Romance,6
34350553,Action,7
34350553,Action,7
34350553,Comedy,7
34350553,Comedy,7
34350553,Sci-Fi,7
34350553,Sci-Fi,7
101228,Comedy,9
101228,Drama,9
96793,Action,1
96793,Comedy,1
96793,Romance,1
123777,Action,1
123777,Biography,1
123777,Crime,1
123777,Drama,1
123777,Family,1
123777,Fantasy,1
29233,Documentary,9
77413017,Documentary,1
5354039,Biography,1
5354039,Drama,1
5354039,Thriller,1
2926565,Comedy,1
2926565,Drama,1
13092000,Drama,1
13092000,Music,1
7563397,Crime,NA
7563397,Drama,NA
104257,Comedy,6
104257,Music,6
17311,Crime,11
17311,Drama,11
17311,Mystery,11
610968,Drama,5
8108247,Drama,9
8108247,Romance,9
7680,Drama,10
7680,Romance,10
3766595,Drama,5
2277396,Drama,1
2277396,Romance,1
6517198,Crime,1
6517198,Drama,1
5776314,Comedy,9
5776314,Drama,9
5776314,Romance,9
141600000,Comedy,7
51100000,Action,9
51100000,Adventure,9
51100000,Thriller,9
16501785,Drama,NA
38168022,Comedy,8
38168022,Documentary,8
84749884,Horror,10
24788807,Comedy,9
21244913,Crime,5
21244913,Documentary,5
21244913,Drama,5
377420,Drama,5
30000000,Fantasy,10
30000000,Horror,10
20966644,Drama,12
20966644,Romance,12
64423650,Horror,5
64423650,Sci-Fi,5
64423650,Thriller,5
48056940,Horror,3
48056940,Mystery,3
19184015,Biography,8
19184015,Comedy,8
19184015,Documentary,8
24629916,Comedy,8
24629916,Drama,8
24629916,Family,8
24629916,Sport,8
19472057,Horror,8
19472057,Thriller,8
27200000,Adventure,10
27200000,Drama,10
27200000,War,10
15369573,Adventure,4
15369573,Comedy,4
15369573,Sci-Fi,4
15935068,Fantasy,8
15935068,Horror,8
15935068,Thriller,8
11694528,Comedy,9
11694528,Documentary,9
11694528,Music,9
229094,Western,1
10017041,Action,5
10017041,Comedy,5
10017041,Crime,5
9016377,Comedy,5
7059537,Comedy,4
8114507,Drama,1
8114507,Romance,1
7888703,Comedy,11
7888703,Fantasy,11
7282851,Action,7
7282851,Fantasy,7
7282851,Horror,7
7282851,Sci-Fi,7
7282851,Thriller,7
6879730,Drama,2
5844929,Comedy,1
5844929,Drama,1
3222857,Drama,9
3222857,Romance,9
4170647,Comedy,5
4170647,Drama,5
4142507,Comedy,9
4142507,Romance,9
4109095,Crime,9
4109095,Drama,9
4109095,History,9
4109095,Romance,9
4033268,Comedy,1
4033268,Drama,1
3902679,Fantasy,5
3902679,Horror,5
3559990,Comedy,4
3559990,Crime,4
3287435,Drama,9
3071947,Comedy,NA
3071947,Crime,NA
3071947,Thriller,NA
2961991,Biography,8
2961991,Drama,8
4063238,Comedy,9
4063238,Drama,9
4063238,Romance,9
2912363,Crime,8
2912363,Drama,8
3000000,Comedy,5
3000000,Drama,5
2223990,Comedy,1
2223990,Documentary,1
1821983,Comedy,9
1821983,Drama,9
1821983,Horror,9
2181290,Drama,11
2181290,Mystery,11
2181290,Thriller,11
2848578,Drama,4
2848578,Family,4
703002,Action,1
703002,Comedy,1
703002,Thriller,1
3105269,Action,3
3105269,Comedy,3
252726,Drama,10
252726,Family,10
252726,Western,10
373060,Drama,5
1007535,Comedy,9
1007535,Drama,9
1007535,Romance,9
418268,Comedy,1
418268,Romance,1
200803,Comedy,1
33631221,Crime,11
33631221,Crime,11
33631221,Drama,11
33631221,Drama,11
33631221,Thriller,11
33631221,Thriller,11
95016,Comedy,9
95016,Drama,9
95016,Romance,9
95016,Sport,9
73678,Drama,NA
73678,History,NA
73678,War,NA
143000,Horror,9
143000,Thriller,9
39852,Comedy,10
39852,Drama,10
22000,Drama,3
22000,Sci-Fi,3
22000,Thriller,3
128937,Drama,4
128937,Horror,4
128937,Romance,4
334185206,Adventure,2
334185206,Adventure,2
334185206,Family,2
334185206,Family,2
334185206,Fantasy,2
334185206,Fantasy,2
5005,Drama,9
201148159,Drama,2
201148159,Drama,2
201148159,Family,2
201148159,Family,2
201148159,Fantasy,2
201148159,Fantasy,2
201148159,Romance,2
201148159,Romance,2
5595428,Drama,1
3123749,Comedy,10
3123749,Romance,10
100675,Documentary,4
3645438,Horror,6
22201636,Crime,1
22201636,Drama,1
22201636,Music,1
25000000,Comedy,3
25000000,Music,3
25000000,Romance,3
19170001,Horror,5
22202612,Adventure,8
22202612,Family,8
22202612,Fantasy,8
22202612,Musical,8
86300000,Comedy,12
952620,Horror,9
9054736,Drama,1
119500000,Comedy,2
119500000,Western,2
32600000,Horror,4
32600000,Thriller,4
3826455,Drama,8
3130592,Drama,9
3130592,Romance,9
475000,Comedy,9
475000,Sport,9
10654581,Drama,8
10654581,Drama,8
10654581,Sci-Fi,8
10654581,Sci-Fi,8
10654581,Thriller,8
10654581,Thriller,8
2276368,Documentary,1
2276368,History,1
2276368,Sport,1
38108,Horror,9
38108,Mystery,9
38108,Sci-Fi,9
38108,Thriller,9
40041683,Comedy,1
40041683,Fantasy,1
33349949,Documentary,7
33386128,Horror,8
33386128,Horror,8
25809813,Comedy,9
25809813,Drama,9
25809813,Music,9
14400000,Horror,10
14400000,Mystery,10
14400000,Sci-Fi,10
32230907,Comedy,6
32230907,Documentary,6
6401336,Drama,7
26781723,Comedy,1
26781723,Drama,1
26781723,Romance,1
5400000,Drama,1
5400000,Romance,1
1282084,Drama,9
1186323,Comedy,9
1186323,Drama,9
1186323,Romance,9
1094998,Drama,8
3325638,Comedy,1
3325638,Crime,1
3325638,Drama,1
3325638,Sci-Fi,1
395592,Drama,2
395592,Romance,2
6851969,Comedy,1
6851969,Drama,1
6851969,Romance,1
333658,Comedy,10
333658,Family,10
333658,Musical,10
333658,Romance,10
333658,Short,10
12995673,Comedy,8
12995673,Documentary,8
12995673,War,8
173783,Documentary,1
118666,Drama,4
114324072,Comedy,6
114324072,Comedy,6
114324072,Sport,6
114324072,Sport,6
71904,Comedy,12
71904,Drama,12
71904,Family,12
99851,Documentary,1
115504,Comedy,10
115504,Drama,10
115504,Romance,10
5725,Horror,2
5725,Thriller,2
75727,Drama,1
75727,Romance,1
75727,Sci-Fi,1
75727,Thriller,1
322157,Comedy,9
322157,Crime,9
322157,Drama,9
5731103,Drama,10
5731103,History,10
978908,Drama,12
978908,Horror,12
978908,Mystery,12
978908,Thriller,12
438653,Adventure,9
438653,Comedy,9
438653,Sci-Fi,9
327919,Crime,9
327919,Drama,9
178739,Drama,5
178739,Musical,5
565592,Comedy,3
565592,Drama,3
565592,Family,3
27012,Drama,4
76400000,Animation,11
76400000,Family,11
76400000,Fantasy,11
76400000,Music,11
36200000,Horror,8
36200000,Thriller,8
21300000,Horror,3
21300000,Mystery,3
21300000,Thriller,3
379643,Drama,2
12985267,Drama,3
23650000,Drama,11
23650000,Romance,11
23650000,War,11
510092,Biography,6
510092,Crime,6
510092,Drama,6
313436,Comedy,3
313436,Drama,3
3330,Crime,10
3330,Drama,10
24800000,Action,10
24800000,Adventure,10
24800000,Thriller,10
792966,Action,2
792966,Comedy,2
792966,Horror,2
792966,Sci-Fi,2
14673301,Horror,5
14673301,Mystery,5
9003011,Action,12
9003011,Adventure,12
9003011,Sci-Fi,12
9003011,Thriller,12
11546543,Action,2
11546543,Comedy,2
11533945,Biography,NA
11533945,Crime,NA
11533945,Drama,NA
11533945,Romance,NA
12555230,Drama,1
12555230,Horror,1
12555230,Mystery,1
12555230,Thriller,1
11284657,Drama,3
11284657,Thriller,3
34522221,Drama,8
7002255,Animation,5
7002255,Comedy,5
7002255,Drama,5
6719300,Comedy,1
6719300,Drama,1
6003587,Biography,1
6003587,Comedy,1
6003587,Drama,1
5792822,Drama,2
5792822,Romance,2
5383834,Drama,5
5383834,Thriller,5
4599680,Drama,1
6531491,Drama,1
4581222,Adventure,9
4581222,Documentary,9
4581222,Drama,9
4581222,Sport,9
3885134,Comedy,1
3885134,Drama,1
4311834,Crime,2
4311834,Documentary,2
3590010,Drama,8
3590010,Music,8
3590010,Romance,8
3300230,Action,5
3300230,Crime,5
3300230,Drama,5
3300230,Thriller,5
3335839,Action,5
3335839,Crime,5
3335839,Drama,5
3335839,Thriller,5
2557668,Crime,9
2557668,Drama,9
2557668,Thriller,9
2506446,Comedy,8
2506446,Romance,8
7369373,Horror,12
7369373,Mystery,12
7369373,Thriller,12
4414535,Drama,12
4414535,Drama,12
1984378,Comedy,5
1984378,Drama,5
1984378,Romance,5
2283276,Animation,5
2283276,Biography,5
2283276,Documentary,5
2283276,Drama,5
2283276,History,5
2283276,War,5
1098224,Adventure,9
1430185,Documentary,1
1430185,War,1
1477002,Drama,1
1477002,Romance,1
1134049,Documentary,1
1134049,History,1
977600,Drama,9
977600,Western,9
653621,Biography,1
653621,Documentary,1
653621,History,1
110000,Crime,9
110000,Drama,9
110000,Romance,9
444354,Comedy,6
444354,Drama,6
535249,Comedy,9
371081,Comedy,5
371081,Drama,5
347578,Comedy,1
347578,Fantasy,1
347578,Horror,1
347578,Thriller,1
124494,Action,9
124494,Adventure,9
124494,Comedy,9
124494,Drama,9
124494,Music,9
124494,Sci-Fi,9
120620,Biography,9
120620,Comedy,9
120620,Drama,9
120620,Music,9
100669,Comedy,6
100669,Drama,6
186354,Drama,9
55202,Animation,10
55202,Comedy,10
55202,Family,10
55202,Romance,10
549632,Adventure,3
549632,Family,3
549632,Fantasy,3
137945,Comedy,9
137945,Drama,9
137945,Musical,9
137945,Romance,9
17580,Drama,1
12667,Drama,9
12667,Romance,9
198407,Drama,1
13973532,Comedy,9
13973532,Comedy,9
13973532,Crime,9
13973532,Crime,9
5824,Horror,8
5824,Thriller,8
2843,Thriller,9
4958,Action,2
4958,Crime,2
4958,Drama,2
13220,Thriller,8
7927,Crime,12
7927,Drama,12
7927,Film-Noir,12
7927,Mystery,12
7927,Thriller,12
2436,Comedy,3
2436,Fantasy,3
2436,Musical,3
2436,Sci-Fi,3
4556,Comedy,4
4556,Drama,4
4600000,Crime,8
4600000,Drama,8
1420578,Drama,1
1420578,Fantasy,1
1028658,Drama,1
1028658,Mystery,1
1028658,Thriller,1
466702,Comedy,9
466702,Drama,9
466702,Romance,9
18435,Drama,9
35266619,Drama,10
35266619,Drama,10
35266619,Fantasy,10
35266619,Fantasy,10
35266619,Horror,10
35266619,Horror,10
95236,Drama,2
95236,Musical,2
26505000,Horror,10
26505000,Horror,10
2957978,Biography,1
2957978,Crime,1
2957978,Documentary,1
2957978,History,1
2957978,Thriller,1
444044,Drama,4
40990055,Drama,6
40990055,Horror,6
40990055,Thriller,6
1445366,Biography,10
1445366,Drama,10
1445366,Music,10
5709616,Drama,8
5709616,Romance,8
12784397,Drama,1
12784397,Fantasy,1
3050934,Drama,1
3050934,Music,1
841206,Drama,1
638476,Comedy,1
638476,Documentary,1
505295,Adventure,9
505295,Drama,9
7267324,Crime,NA
7267324,Drama,NA
145540,Drama,1
145540,Horror,1
12589108,Adventure,7
12589108,Drama,7
35918429,Crime,1
35918429,Drama,1
92401,Horror,5
92401,Thriller,5
1943649,Comedy,1
1943649,Crime,1
1943649,Romance,1
992238,Drama,8
992238,Romance,8
4231500,Drama,5
4231500,Romance,5
396035,Drama,9
396035,Romance,9
2507106,Drama,10
2507106,Music,10
6026908,Comedy,4
6026908,Drama,4
2592808,Crime,10
2592808,Drama,10
2592808,Thriller,10
1060591,Comedy,5
1060591,Drama,5
1060591,Romance,5
155972,Comedy,6
155972,Drama,6
155972,Romance,6
129319,Romance,9
26893,Crime,6
26893,Drama,6
26893,Romance,6
2580,Drama,9
2580,Mystery,9
58885635,Action,3
58885635,Action,3
58885635,Horror,3
58885635,Horror,3
58885635,Thriller,3
58885635,Thriller,3
19067631,Comedy,1
19067631,Drama,1
19067631,Romance,1
11806119,Action,NA
11806119,Biography,NA
11806119,Drama,NA
11806119,Sport,NA
7417210,Drama,1
7362100,Comedy,1
7362100,Drama,1
7022940,Comedy,4
7022940,Drama,4
7022940,Romance,4
190666,Comedy,12
190666,Comedy,12
190666,Drama,12
190666,Drama,12
5132222,Drama,5
5132222,Mystery,5
5132222,Romance,5
2365931,Comedy,1
2365931,Crime,1
2365931,Drama,1
2365931,Romance,1
53991137,Fantasy,9
53991137,Horror,9
53991137,Mystery,9
53991137,Thriller,9
1221261,Crime,8
1221261,Drama,8
1221261,Thriller,8
2408553,Documentary,7
2408553,War,7
712294,Drama,1
3447339,Comedy,7
3447339,Romance,7
418953,Crime,10
418953,Drama,10
418953,Thriller,10
406035,Drama,1
402820,Drama,1
402820,Romance,1
373967,Horror,7
373967,Mystery,7
194568,Comedy,4
194568,Romance,4
163245,Comedy,2
163245,Drama,2
163245,Family,2
119841,Drama,1
173066,Comedy,4
173066,Fantasy,4
92362,Comedy,1
92362,Drama,1
105943,Comedy,3
183490,Drama,7
183490,War,7
3478,Fantasy,9
3478,Horror,9
52166,Drama,4
1163508,Drama,9
1163508,Fantasy,9
1163508,Horror,9
1163508,Thriller,9
80033643,Action,12
80033643,Action,12
80033643,Crime,12
80033643,Crime,12
80033643,Mystery,12
80033643,Mystery,12
80033643,Thriller,12
80033643,Thriller,12
184925485,Animation,12
184925485,Family,12
184925485,Fantasy,12
184925485,Musical,12
304124,Drama,5
36830,Adventure,6
36830,Comedy,6
36830,Horror,6
231186,Crime,5
231186,Romance,5
231186,Thriller,5
3650677,Comedy,8
3650677,Crime,8
1647780,Drama,5
695229,Comedy,5
695229,Drama,5
638951,Drama,2
609042,Drama,6
1521,Comedy,4
1521,Horror,4
32940507,Action,4
32940507,Action,4
32940507,Crime,4
32940507,Crime,4
32940507,Drama,4
32940507,Drama,4
32940507,Thriller,4
32940507,Thriller,4
19539,Comedy,1
100358,Comedy,12
100358,Musical,12
100358,Romance,12
19100000,Horror,4
19100000,Mystery,4
19100000,Thriller,4
2833383,Drama,1
2833383,Music,1
24741700,Drama,1
55153403,Horror,1
55153403,Mystery,1
55153403,Thriller,1
18488314,Comedy,1
18488314,Crime,1
18488314,Mystery,1
11278,Comedy,8
11278,Drama,8
79363785,Drama,12
79363785,Drama,12
79363785,Sci-Fi,12
79363785,Sci-Fi,12
79363785,Thriller,12
79363785,Thriller,12
13876974,Comedy,8
13876974,Drama,8
13876974,Romance,8
9180275,Drama,1
22494487,Crime,2
22494487,Crime,2
22494487,Drama,2
22494487,Drama,2
22494487,Mystery,2
22494487,Mystery,2
22494487,Thriller,2
22494487,Thriller,2
2199853,Comedy,9
2199853,Drama,9
2859955,Drama,4
2859955,Sport,4
2812029,Crime,1
2812029,Drama,1
2812029,Thriller,1
6100000,Western,12
375723,Comedy,1
375723,Drama,1
594904,Comedy,3
594904,Drama,3
58936,Comedy,7
58936,Music,7
24784,Documentary,9
7826,Comedy,3
7826,Documentary,3
3830,Comedy,10
3830,Drama,10
2850263,Adventure,9
2850263,Comedy,9
2850263,Sport,9
16101109,Comedy,10
6013,Crime,8
6013,Drama,8
6013,Thriller,8
1400000,Action,5
1400000,Drama,5
1400000,Horror,5
1400000,Thriller,5
247740,Documentary,2
247740,Drama,2
39659,Comedy,2
39659,Horror,2
39659,Musical,2
56129,Sci-Fi,12
56129,Thriller,12
4105123,Action,9
4105123,Crime,9
4105123,Thriller,9
117235247,Drama,11
117235247,Sport,11
21378000,Fantasy,1
21378000,Fantasy,1
21378000,Horror,1
21378000,Horror,1
31537320,Horror,7
31537320,Mystery,7
31537320,Thriller,7
17986000,Horror,1
16067035,Action,10
16067035,Adventure,10
16067035,Thriller,10
18112929,Horror,5
18112929,Mystery,5
18112929,Sci-Fi,5
18112929,Thriller,5
14564027,Fantasy,5
14564027,Horror,5
20773070,Drama,4
10042266,Drama,9
10042266,Horror,9
10042266,Mystery,9
10042266,Thriller,9
10037390,Action,11
10037390,Adventure,11
10037390,Drama,11
10037390,Sci-Fi,11
10037390,Thriller,11
9701559,Drama,1
9701559,Romance,1
9013113,Adventure,2
9013113,Comedy,2
9013113,Drama,2
53245055,Horror,1
9000000,Comedy,6
9000000,Drama,6
9000000,Music,6
23808111,Documentary,1
5355376,Biography,2
5355376,Documentary,2
5355376,Music,2
7186670,Adventure,9
7186670,Horror,9
5997134,Biography,1
5997134,Comedy,1
5997134,Drama,1
5997134,Romance,1
4417124,Documentary,9
5355847,Drama,10
3386698,Comedy,1
3386698,Drama,1
3386698,Romance,1
143492840,Comedy,9
143492840,Comedy,9
143492840,Drama,9
143492840,Drama,9
143492840,Romance,9
143492840,Romance,9
5283379,Comedy,1
5283379,Drama,1
2981638,Drama,1
2981638,Mystery,1
2981638,Thriller,1
3122616,Comedy,1
3122616,Drama,1
2508841,Crime,1
2508841,Drama,1
4946250,Documentary,1
4946250,Music,1
1950218,Comedy,9
1950218,Drama,9
1277257,Comedy,1
1277257,Drama,1
1277257,Romance,1
45857453,Comedy,8
45857453,Comedy,8
45857453,Drama,8
45857453,Drama,8
45857453,Music,8
45857453,Music,8
1677838,Documentary,1
1744858,Comedy,1
1744858,Drama,1
1744858,Romance,1
1744858,Sport,1
80021740,Adventure,10
